0.130696 0.881543 -0.236913 0.261391 
0.85707 0.190271 0.380542 -0.285861 
0.264991 0.78823 -0.423541 0.529981 
0.5 0.476908 -0.655375 -1 
0.115088 0.454914 -0.909829 -0.230176 
0.63733 0.38507 0.77014 -0.725341 
0.729038 0.771963 -0.456075 -0.541924 
0.226899 0.81955 -0.3609 0.453798 
0.446798 0.677885 -0.64423 0.893597 
0.5 0.223347 0.419912 -1 
0.605698 0.101538 0.203076 -0.788605 
0.336806 0.5 -1 -0.152785 
0.971511 0.0295442 -0.0590885 0.0569773 
0.260247 0.744576 0.510848 -0.520494 
0.220471 0.326728 -0.653456 -0.440943 
0.759639 0.860432 0.279135 0.480721 
0.1971 0.178684 -0.357368 -0.394199 
0.5 0.589255 -0.530306 -1 
0.633444 0.532099 0.935802 0.733112 
0.0632258 0.0630946 -0.126189 -0.126452 
0.303227 0.237436 -0.474873 -0.606453 
0.810199 0.744778 0.510444 0.379601 
0.879124 0.0680676 0.136135 -0.241751 
0.233879 0.679983 -0.640035 0.467757 
0.774228 0.203966 0.407932 -0.451544 
0.150668 0.829951 -0.340098 0.301336 
0.123443 0.222473 -0.444946 -0.246886 
0.861213 0.0623853 0.124771 -0.277574 
0.177694 0.121974 -0.243949 -0.355388 
0.220458 0.5 -1 0.366052 
0.357038 0.240209 -0.480419 -0.714076 
0.924243 0.837308 0.325384 0.151515 
0.5 0.475462 -0.244376 1 
0.572956 0.224087 0.448175 -0.854089 
0.0851502 0.701668 -0.596665 0.1703 
0.794707 0.508595 -0.98281 -0.410585 
0.894157 0.806126 0.387748 0.211686 
0.274106 0.327691 0.655382 0.548211 
0.0977653 0.12422 0.24844 0.195531 
0.762014 0.799789 -0.400423 -0.475972 
0.5 0.569419 0.0174981 -1 
0.5 0.719979 0.468093 -1 
0.5243 0.5 -1 0.00678633 
0.97632 0.0228632 -0.0457264 0.0473604 
0.740109 0.553843 -0.892313 -0.519782 
0.284089 0.5 1 -0.28693 
0.5 0.569243 0.118309 1 
0.5 0.495843 0.063261 1 
0.920394 0.113528 -0.227056 0.159212 
0.28482 0.769798 0.460404 -0.569639 
0.351139 0.5 -1 -0.196163 
0.819751 0.313076 -0.626152 0.360497 
0.262664 0.864302 0.271395 -0.525327 
0.304385 0.659412 -0.681177 0.60877 
0.35886 0.142241 -0.284482 -0.717719 
0.673929 0.326074 0.652149 -0.652143 
0.665914 0.25226 0.504519 -0.668172 
0.00411939 0.991919 -0.0161623 0.00823878 
0.5 0.425873 0.10631 1 
0.5 0.423103 -0.199362 1 
0.834341 0.880954 -0.238092 -0.331319 
0.481385 0.323227 -0.646455 -0.96277 
0.750392 0.180918 -0.361836 0.499215 
0.0532626 0.913354 0.173292 -0.106525 
0.0301549 0.117782 -0.235564 -0.0603098 
0.826714 0.950261 0.0994779 0.346573 
0.205864 0.660022 0.679957 -0.411727 
0.158772 0.305786 -0.611572 -0.317544 
0.635058 0.778003 0.443994 0.729885 
0.453332 0.455721 0.911442 0.906664 
0.5 0.305106 0.190826 1 
0.165446 0.152511 -0.305022 -0.330892 
0.648105 0.5 -1 0.129111 
0.5 0.510086 0.126723 1 
0.716094 0.693412 0.613175 0.567812 
0.0596464 0.0364671 0.0729343 0.119293 
0.761071 0.694122 -0.611755 -0.477858 
0.16189 0.157098 0.314196 0.32378 
0.65309 0.720442 0.559116 0.69382 
0.309069 0.282903 0.565807 0.618139 
0.5 0.577016 -0.166327 1 
0.268168 0.5 -1 -0.273074 
0.705732 0.335484 0.670967 -0.588535 
0.103866 0.148765 -0.29753 -0.207733 
0.430272 0.774859 -0.450282 0.860543 
0.165518 0.166801 -0.333602 -0.331036 
0.126038 0.511889 0.976221 -0.252076 
0.954682 0.0471577 0.0943154 -0.0906369 
0.0106595 0.989788 -0.0204234 0.0213191 
0.765751 0.817195 -0.36561 -0.468498 
0.5 0.6591 -0.544868 1 
0.479422 0.5 1 0.0659187 
0.150077 0.14429 -0.288579 -0.300154 
0.823458 0.5 1 0.330043 
0.74626 0.155557 -0.311115 0.507481 
0.198576 0.699757 0.600487 -0.397152 
0.871918 0.863535 -0.27293 -0.256163 
0.232562 0.0716453 -0.143291 -0.465125 
0.824718 0.631355 0.73729 0.350564 
0.679827 0.5 1 0.493566 
0.650382 0.528584 0.942832 0.699237 
0.5 0.597854 -0.319336 1 
0.541816 0.5 -1 0.0293815 
0.5 0.63596 0.22775 1 
0.44134 0.5 -1 0.403681 
0.49815 0.5 -1 0.274714 
0.338824 0.5 -1 -0.284339 
0.720937 0.236743 -0.473485 0.558126 
0.713519 0.778927 -0.442147 -0.572962 
0.204 0.228151 0.456301 0.408 
0.0902122 0.0654248 -0.13085 -0.180424 
0.915107 0.884898 0.230205 0.169785 
0.414439 0.404748 -0.809497 -0.828877 
0.663443 0.167438 0.334877 -0.673114 
0.131057 0.703847 -0.592305 0.262114 
0.551763 0.5 -1 0.751798 
0.654341 0.223386 0.446772 -0.691319 
0.75181 0.280957 -0.561915 0.496379 
0.526471 0.304856 -0.609712 0.947059 
0.5 0.302487 0.0568608 -1 
0.198102 0.127763 0.255526 0.396204 
0.812477 0.73285 -0.5343 -0.375045 
0.47139 0.5 1 -0.150073 
0.5 0.709786 -0.0377827 -1 
0.587299 0.5 1 -0.204475 
0.5 0.0946496 -0.0155671 1 
0.665849 0.725222 -0.549555 -0.668301 
0.410378 0.307742 -0.615484 -0.820755 
0.811133 0.756348 0.487304 0.377735 
0.29478 0.613996 -0.772007 0.58956 
0.794839 0.578582 0.842836 0.410321 
0.156735 0.193217 -0.386433 -0.313469 
0.857756 0.850745 -0.298511 -0.284488 
0.304655 0.362107 -0.724213 -0.609309 
0.510152 0.5 1 -0.365029 
0.834944 0.725398 0.549203 0.330112 
0.264478 0.275502 0.551005 0.528956 
0.994544 0.995003 -0.00999355 -0.0109112 
0.681258 0.783406 0.433188 0.637485 
0.11117 0.169283 -0.338566 -0.22234 
0.7362 0.192428 0.384856 -0.527599 
0.950969 0.0480826 0.0961653 -0.0980629 
0.869209 0.85649 0.28702 0.261582 
0.768632 0.347218 0.694436 -0.462736 
0.283823 0.5 -1 0.386461 
0.904984 0.219344 0.438688 -0.190033 
0.646404 0.549404 0.901192 0.707192 
0.481295 0.572356 -0.855287 0.96259 
0.529122 0.5 1 -0.134279 
0.5 0.37699 -0.709164 1 
0.13942 0.370973 0.741947 0.27884 
0.649975 0.844605 -0.31079 -0.70005 
0.927285 0.804114 0.391773 0.145431 
0.268847 0.52186 0.95628 -0.537694 
0.297165 0.5 1 0.0789293 
0.95968 0.93248 0.13504 0.0806402 
0.0597531 0.0745565 -0.149113 -0.119506 
0.852851 0.409578 0.819157 -0.294298 
0.692192 0.465025 -0.93005 0.615615 
0.733096 0.5 1 -0.369008 
0.761807 0.812719 0.374561 0.476386 
0.717379 0.5 1 -0.217295 
0.574911 0.641679 0.716642 0.850179 
0.18835 0.5 -1 0.126141 
0.720933 0.241799 -0.483598 0.558134 
0.107236 0.865426 0.269147 -0.214472 
0.613891 0.5 -1 0.30133 
0.642914 0.439372 0.878744 -0.714172 
0.0583961 0.0990952 0.19819 0.116792 
0.414387 0.268378 -0.536755 -0.828773 
0.717501 0.5 1 -0.350618 
0.0405824 0.0199657 -0.0399313 -0.0811648 
0.737088 0.370226 -0.740453 0.525824 
0.732307 0.5 1 0.421161 
0.377019 0.770916 -0.458167 0.754038 
0.535021 0.5 1 -0.251985 
0.862597 0.140174 -0.280349 0.274807 
0.72757 0.239494 -0.478989 0.54486 
0.85948 0.602177 -0.795647 -0.28104 
0.5 0.359987 0.299768 1 
0.897291 0.0881124 -0.176225 0.205419 
0.285715 0.691473 0.617054 -0.57143 
0.404555 0.5 -1 -0.38517 
0.5 0.58779 0.727887 -1 
0.799748 0.268408 -0.536815 0.400503 
0.242076 0.824462 0.351076 -0.484152 
0.478299 0.5 1 0.464725 
0.5 0.619535 0.128164 1 
0.5 0.334096 0.329284 1 
0.248999 0.583905 -0.832189 0.497998 
0.318159 0.755395 0.489209 -0.636318 
0.5 0.494801 -0.573454 1 
0.246544 0.227504 0.455008 0.493089 
0.836433 0.819193 -0.361614 -0.327134 
0.5 0.406068 -0.665737 1 
0.0525124 0.964298 0.0714031 -0.105025 
0.573182 0.5 1 0.374604 
0.7079 0.262056 0.524113 -0.584199 
0.195991 0.774358 -0.451284 0.391981 
0.5 0.576095 0.0151298 -1 
0.831879 0.257621 0.515242 -0.336243 
0.342529 0.5 1 -0.491071 
0.261313 0.483699 -0.967398 -0.522626 
0.528836 0.749309 -0.501382 -0.942329 
0.462515 0.5 1 0.890499 
0.710962 0.240561 -0.481122 0.578075 
0.67963 0.5 -1 0.0334993 
0.262804 0.234338 -0.468676 -0.525608 
0.790121 0.761963 0.476073 0.419759 
0.0398807 0.0427474 -0.0854949 -0.0797614 
0.671452 0.680075 0.639849 0.657096 
0.737401 0.264177 -0.528354 0.525199 
0.209602 0.791937 0.416126 -0.419205 
0.710438 0.216694 -0.433389 0.579125 
0.715136 0.213693 0.427386 -0.569729 
0.16865 0.762749 -0.474501 0.337299 
0.269385 0.696379 -0.607242 0.53877 
0.372897 0.725776 0.548448 -0.745793 
0.5 0.340134 0.253111 1 
0.716409 0.84713 -0.305739 -0.567182 
0.911911 0.110943 -0.221885 0.176178 
0.284168 0.751585 0.49683 -0.568337 
0.736424 0.148726 0.297453 -0.527152 
0.183717 0.207551 0.415102 0.367435 
0.98099 0.984333 -0.0313339 -0.0380195 
0.653317 0.88377 -0.232461 -0.693366 
0.559772 0.79869 -0.402621 -0.880456 
0.97085 0.0386849 -0.0773698 0.0583008 
0.896268 0.268988 0.537975 -0.207465 
0.401173 0.761423 -0.477155 0.802347 
0.841033 0.648396 0.703209 0.317934 
0.609113 0.801183 0.397634 0.781774 
0.355026 0.34845 0.696901 0.710051 
0.103022 0.866063 -0.267874 0.206045 
0.412573 0.633756 -0.732487 0.825147 
0.781039 0.761475 -0.47705 -0.437923 
0.760718 0.327312 0.654623 -0.478564 
0.662493 0.247032 -0.494064 0.675015 
0.680897 0.487869 0.975738 -0.638206 
0.558768 0.5 1 -0.242341 
0.675528 0.791472 0.417056 0.648944 
0.400207 0.683461 -0.633078 0.800414 
0.47173 0.5 1 0.15676 
0.271039 0.268638 0.537277 0.542078 
0.639274 0.134887 -0.269774 0.721452 
0.809144 0.106868 -0.213736 0.381712 
0.24138 0.660272 0.679457 -0.48276 
0.701719 0.5 1 0.0991599 
0.757445 0.0937548 -0.18751 0.48511 
0.139709 0.927771 -0.144457 0.279418 
0.0851243 0.883984 0.232031 -0.170249 
0.473188 0.463154 0.926307 0.946375 
0.317191 0.247331 0.494661 0.634381 
0.5 0.480015 -0.147326 -1 
0.304253 0.5 1 0.025035 
0.771459 0.25861 0.517219 -0.457083 
0.445091 0.186001 -0.372002 -0.890182 
0.0400541 0.047097 -0.0941939 -0.0801081 
0.609462 0.247328 -0.494655 0.781076 
0.265963 0.248213 0.496426 0.531926 
0.922089 0.912275 -0.175451 -0.155822 
0.0822783 0.11675 -0.2335 -0.164557 
0.889261 0.922318 0.155365 0.221478 
0.0754979 0.0384269 0.0768539 0.150996 
0.71156 0.316323 0.632645 -0.57688 
0.133745 0.887869 -0.224263 0.267491 
0.975691 0.0815992 -0.163198 0.0486174 
0.796179 0.783679 -0.432643 -0.407642 
0.846433 0.544858 0.910285 0.307134 
0.642308 0.573542 -0.852916 -0.715384 
0.530013 0.5 1 0.173792 
0.44067 0.5 -1 0.0364153 
0.5 0.521928 0.0153282 -1 
0.881668 0.789033 -0.421934 -0.236664 
0.766611 0.763583 0.472834 0.466779 
0.537255 0.5 -1 -0.0185045 
0.578134 0.5 1 -0.36623 
0.289326 0.5 -1 -0.36532 
0.316553 0.587687 -0.824626 0.633107 
0.400102 0.740498 0.519004 -0.800203 
0.126889 0.123786 -0.247572 -0.253779 
0.7603 0.756175 0.487651 0.4794 
0.78267 0.211221 0.422443 -0.43466 
0.233485 0.755463 -0.489075 0.46697 
0.0137246 0.0087278 0.0174556 0.0274493 
0.5 0.348969 -0.000417758 1 
0.5 0.615652 -0.0365163 1 
0.609503 0.248833 0.497666 -0.780995 
0.0595974 0.836223 -0.327555 0.119195 
0.321899 0.621305 0.757389 -0.643799 
0.744737 0.28875 0.577501 -0.510527 
0.238169 0.795141 -0.409719 0.476338 
0.467252 0.5 -1 0.182809 
0.5 0.628661 0.140735 -1 
0.333454 0.226321 -0.452642 -0.666907 
0.5 0.668228 -0.312434 -1 
0.758793 0.557974 -0.884052 -0.482414 
0.0432227 0.770803 -0.458395 0.0864455 
0.296786 0.59951 0.800979 -0.593572 
0.449782 0.5 -1 0.145096 
0.942136 0.0627409 -0.125482 0.115728 
0.243969 0.767504 0.464991 -0.487938 
0.501897 0.38129 0.76258 -0.996207 
0.26793 0.297974 -0.595948 -0.535861 
0.915594 0.931415 0.137171 0.168812 
0.311228 0.235647 0.471294 0.622457 
0.17484 0.151245 0.30249 0.34968 
0.181666 0.214319 0.428638 0.363332 
0.553872 0.542899 0.914201 0.892256 
0.204753 0.43418 -0.86836 -0.409506 
0.762449 0.455924 -0.911849 0.475103 
0.283868 0.5 -1 -0.392516 
0.164683 0.187459 0.374917 0.329366 
0.662673 0.847624 -0.304753 -0.674654 
0.907332 0.865131 0.269738 0.185337 
0.212519 0.540221 -0.919558 0.425039 
0.538831 0.586956 0.826088 0.922338 
0.5 0.431214 0.575504 1 
0.597992 0.926828 0.146343 0.804016 
0.5 0.437304 0.00604629 1 
0.5 0.543461 -0.757296 1 
0.261933 0.5 1 -0.409051 
0.835534 0.60718 0.785639 0.328931 
0.720446 0.308994 0.617988 -0.559107 
0.131089 0.785601 0.428798 -0.262179 
0.684137 0.5 1 -0.136172 
0.5 0.634814 -0.257061 1 
0.224367 0.256674 0.513348 0.448734 
0.097532 0.937363 -0.125273 0.195064 
0.735797 0.858881 -0.282238 -0.528406 
0.400059 0.5 -1 -0.639714 
0.307173 0.63092 0.738161 -0.614345 
0.907056 0.0810215 -0.162043 0.185887 
0.515124 0.5 -1 -0.185846 
0.5 0.660981 0.37192 -1 
0.5 0.715224 0.115064 1 
0.228342 0.337775 0.67555 0.456685 
0.157344 0.81085 -0.378299 0.314689 
0.5 0.550773 0.3979 1 
0.5 0.584664 0.73961 -1 
0.935533 0.0764191 -0.152838 0.128935 
0.264945 0.75977 0.48046 -0.52989 
0.438787 0.5 -1 -0.129306 
0.768853 0.355751 0.711502 -0.462294 
0.0870435 0.965775 -0.0684507 0.174087 
0.348663 0.86669 -0.26662 0.697326 
0.828955 0.341184 0.682368 -0.342089 
0.238606 0.909522 -0.180956 0.477212 
0.5 0.431128 0.0191246 1 
0.841872 0.167425 -0.334851 0.316256 
0.293244 0.34868 0.697359 0.586488 
0.744898 0.183549 0.367098 -0.510205 
0.238451 0.689587 -0.620827 0.476903 
0.5 0.232539 -0.20153 1 
0.465381 0.661225 -0.677551 0.930761 
0.0656595 0.956645 -0.0867098 0.131319 
0.379464 0.601995 -0.796009 0.758928 
0.216255 0.109115 -0.21823 -0.43251 
0.851981 0.732758 0.534484 0.296039 
0.5 0.465868 -0.390678 -1 
0.5 0.613711 0.0166423 -1 
0.616249 0.5 -1 -0.00376309 
0.179975 0.960657 0.0786851 -0.35995 
0.52241 0.5 -1 -0.722308 
0.5 0.644209 -0.0813564 1 
0.66759 0.756698 0.486604 0.664821 
0.0874213 0.926609 0.146782 -0.174843 
0.340374 0.674778 0.650444 -0.680748 
0.0392304 0.95287 -0.0942605 0.0784608 
0.203315 0.216358 -0.432715 -0.406631 
0.79168 0.804572 0.390857 0.41664 
0.0580207 0.904723 0.190553 -0.116041 
0.931724 0.831985 0.336029 0.136552 
0.47323 0.974812 -0.0503767 0.946461 
0.726882 0.70492 0.590161 0.546236 
0.523572 0.198657 -0.397313 0.952856 
0.183708 0.300836 0.601671 0.367415 
0.675396 0.792119 -0.415763 -0.649209 
